aggregateid,siteid,sitename,diatomdatasetid,waterchemdatasetid,aggregatedatasetname,aggregatedatasethandle
22,13048,Branch Pond ,19366,,New England Paleo NEIWPCC 2009,NE-Paleo12
22,13049,Little Averill Pond ,19367,,New England Paleo NEIWPCC 2009,NE-Paleo13
22,13050,Pocotopaug Lake ,19368,,New England Paleo NEIWPCC 2009,NE-Paleo14
22,13051,Scott Pond ,19369,,New England Paleo NEIWPCC 2009,NE-Paleo15
22,13052,Lake Quannapowitt,19370,,New England Paleo NEIWPCC 2009,NE-Paleo16
22,1688,Flax Pond,19371,,New England Paleo NEIWPCC 2009,NE-Paleo17
22,13053,White pond ,19372,,New England Paleo NEIWPCC 2009,NE-Paleo18
22,13054,Bantam Lake ,19373,,New England Paleo NEIWPCC 2009,NE-Paleo19
22,13055,Hatch Pond ,19374,,New England Paleo NEIWPCC 2009,NE-Paleo20
22,13056,Wyassup Lake ,19375,,New England Paleo NEIWPCC 2009,NE-Paleo21
22,13057,Blackmore,19376,,New England Paleo NEIWPCC 2009,NE-Paleo22
22,13058,Spectacle Pond ,19377,,New England Paleo NEIWPCC 2009,NE-Paleo23
22,13061,Sip Pond ,19382,,New England Paleo NEIWPCC 2009,NE-Paleo24
22,13084,Lower Middle Branch Pond,19426,,New England Paleo NEIWPCC 2009,NE-Paleo25
22,13087,Tripp Pond,19431,,New England Paleo NEIWPCC 2009,NE-Paleo26
22,1697,Walden Pond ,19434,,New England Paleo NEIWPCC 2009,NE-Paleo27
22,13090,Keg Lake,19437,,New England Paleo NEIWPCC 2009,NE-Paleo28
22,13093,Uncas Pond ,19442,,New England Paleo NEIWPCC 2009,NE-Paleo29
22,13095,Carr Pond ,19445,,New England Paleo NEIWPCC 2009,NE-Paleo30
22,13096,Billings Lake ,19446,,New England Paleo NEIWPCC 2009,NE-Paleo31
22,13097,Walkers Pond ,19447,,New England Paleo NEIWPCC 2009,NE-Paleo32
22,13098,Beseck Lake ,19448,,New England Paleo NEIWPCC 2009,NE-Paleo33
22,13099,Sheep Pond ,19449,,New England Paleo NEIWPCC 2009,NE-Paleo34
22,13100,Warwick Pond ,19450,,New England Paleo NEIWPCC 2009,NE-Paleo35
22,13101,Bashan Lake,19451,,New England Paleo NEIWPCC 2009,NE-Paleo36
22,13102,White Island Pond ,19452,,New England Paleo NEIWPCC 2009,NE-Paleo37
22,13103,Boone Lake ,19453,,New England Paleo NEIWPCC 2009,NE-Paleo38
22,13104,Reservoir Pond ,19454,,New England Paleo NEIWPCC 2009,NE-Paleo39
22,13105,North Springfield Reservoir ,19455,,New England Paleo NEIWPCC 2009,NE-Paleo40
22,13106,Lake Mascoma,19456,,New England Paleo NEIWPCC 2009,NE-Paleo41
22,13107,Success Pond ,19457,,New England Paleo NEIWPCC 2009,NE-Paleo42
22,13108,Flints Pond,19458,,New England Paleo NEIWPCC 2009,NE-Paleo43
22,13109,Adder Pond (Hopkins Pond),19459,,New England Paleo NEIWPCC 2009,NE-Paleo44
22,13110,Lake Winnipesaukee,19460,,New England Paleo NEIWPCC 2009,NE-Paleo45
22,13111,Sand Pond,19461,,New England Paleo NEIWPCC 2009,NE-Paleo46
22,13112,Little Sunapee Lake,19462,,New England Paleo NEIWPCC 2009,NE-Paleo47
22,13113,Kingswood Lake ,19463,,New England Paleo NEIWPCC 2009,NE-Paleo48
22,13114,Baboosic Lake ,19464,,New England Paleo NEIWPCC 2009,NE-Paleo49
22,13119,Martin Meadow Pond ,19473,,New England Paleo NEIWPCC 2009,NE-Paleo50
22,13120,Lake Monnomonac,19474,,New England Paleo NEIWPCC 2009,NE-Paleo51
22,13122,Howe Reservoir ,19477,,New England Paleo NEIWPCC 2009,NE-Paleo52
22,13124,Indian Pond ,19480,,New England Paleo NEIWPCC 2009,NE-Paleo53
22,13126,Canaan Street Lake ,19483,,New England Paleo NEIWPCC 2009,NE-Paleo54
22,13128,Bow Lake,19486,,New England Paleo NEIWPCC 2009,NE-Paleo55
22,13130,Cub Pond ,19489,,New England Paleo NEIWPCC 2009,NE-Paleo56
22,13131,Sunset Lake,19490,,New England Paleo NEIWPCC 2009,NE-Paleo57
22,13132,Carmi Lake ,19491,,New England Paleo NEIWPCC 2009,NE-Paleo58
22,13133,Doughty Pond ,19492,,New England Paleo NEIWPCC 2009,NE-Paleo59
22,13140,North Sibley Pond ,19505,,New England Paleo NEIWPCC 2009,NE-Paleo60
22,13141,Lake Elmore ,19506,,New England Paleo NEIWPCC 2009,NE-Paleo61
22,13142,Peacham Pond,19507,,New England Paleo NEIWPCC 2009,NE-Paleo62
22,13143,Lake Bomoseen ,19508,,New England Paleo NEIWPCC 2009,NE-Paleo63
22,13144,Sabin Pond ,19509,,New England Paleo NEIWPCC 2009,NE-Paleo64
22,13145,Indian Brook Reservoir ,19510,,New England Paleo NEIWPCC 2009,NE-Paleo65
22,13146,Salem Little ,19511,,New England Paleo NEIWPCC 2009,NE-Paleo66
22,13148,East Long Pond ,19514,,New England Paleo NEIWPCC 2009,NE-Paleo67
22,13150,Old Marsh Pond,19517,,New England Paleo NEIWPCC 2009,NE-Paleo68
22,13152,Neal Pond,19520,,New England Paleo NEIWPCC 2009,NE-Paleo69
22,13154,Iroquois Lake ,19523,,New England Paleo NEIWPCC 2009,NE-Paleo70
23,13317,Bradford Acres Pond,19872,19871,PA Ponds - Growing Greener,PA-PondsGG
23,13318,Crawford Pond,19873,19874,PA Ponds - Growing Greener,PA-PondsGG
23,13319,Crow Hill,19876,19875,PA Ponds - Growing Greener,PA-PondsGG
23,13320,Flagg Pond,19878,19877,PA Ponds - Growing Greener,PA-PondsGG
23,13321,Georgia Farm,19880,19879,PA Ponds - Growing Greener,PA-PondsGG
23,13322,Georgia Farm 2,19881,19879,PA Ponds - Growing Greener,PA-PondsGG
23,13323,Georgia Farm 3,19882,19879,PA Ponds - Growing Greener,PA-PondsGG
23,13324,Hamorton Woods,19884,19883,PA Ponds - Growing Greener,PA-PondsGG
23,13325,Hammer Hallow,19886,19885,PA Ponds - Growing Greener,PA-PondsGG
23,13326,North Hills,19888,19887,PA Ponds - Growing Greener,PA-PondsGG
23,13327,Penn Woods,19890,19889,PA Ponds - Growing Greener,PA-PondsGG
23,13328,Runnymede,19892,19891,PA Ponds - Growing Greener,PA-PondsGG
23,13329,Vollmecke Farm,19894,19893,PA Ponds - Growing Greener,PA-PondsGG
23,13330,Wagner Pond,19896,19895,PA Ponds - Growing Greener,PA-PondsGG
24,13158,Watchu Pond,19531,19530,NJ - Paleo 2010,NJ-Paleo10
24,13160,Silver Lake ,19535,19534,NJ - Paleo 2010,NJ-Paleo10
24,13163,Rhodo Lake,19541,19540,NJ - Paleo 2010,NJ-Paleo10
24,13165,Laurel Lake ,19545,19544,NJ - Paleo 2010,NJ-Paleo10
24,13167,Lower Sylvan Lake ,19549,19548,NJ - Paleo 2010,NJ-Paleo10
24,13170,Lummis Mill Pond ,19555,19554,NJ - Paleo 2010,NJ-Paleo10
24,13172,Hospitality Lake ,19559,19558,NJ - Paleo 2010,NJ-Paleo10
24,13174,Albert Lake ,19563,19562,NJ - Paleo 2010,NJ-Paleo10
24,13176,Harrisonville Lake,19567,19566,NJ - Paleo 2010,NJ-Paleo10
24,13178,Lake Takanassee,19571,19570,NJ - Paleo 2010,NJ-Paleo10
24,13181,North Hudson Park Lake ,19577,19576,NJ - Paleo 2010,NJ-Paleo10
24,13182,Allamuchy Pond,19579,19578,NJ - Paleo 2010,NJ-Paleo10
24,13183,George Lake ,19581,19580,NJ - Paleo 2010,NJ-Paleo10
24,13190,Amwell Lake ,19594,19593,NJ - Paleo 2010,NJ-Paleo10
24,13191,Girl Scout Pond ,19596,19595,NJ - Paleo 2010,NJ-Paleo10
24,13192,Tamarack Lake ,19598,19597,NJ - Paleo 2010,NJ-Paleo10
24,13193,Glovers Pond ,19600,19599,NJ - Paleo 2010,NJ-Paleo10
24,13194,Ames Lake ,19602,19601,NJ - Paleo 2010,NJ-Paleo10
24,13195,Heaters Pond ,19604,19603,NJ - Paleo 2010,NJ-Paleo10
24,13196,Heratige Lakes,19606,19605,NJ - Paleo 2010,NJ-Paleo10
24,13197,Scarlet Oak Pond ,19608,19607,NJ - Paleo 2010,NJ-Paleo10
24,13198,Shepherd Lake ,19610,19609,NJ - Paleo 2010,NJ-Paleo10
24,13199,Algonquain Waters Lake ,19612,19611,NJ - Paleo 2010,NJ-Paleo10
24,13200,Panther Lake ,19614,19613,NJ - Paleo 2010,NJ-Paleo10
24,13201,Stag Pond ,19622,19621,NJ - Paleo 2010,NJ-Paleo10
24,13202,Culvers Lake ,19624,19623,NJ - Paleo 2010,NJ-Paleo10
24,13203,Wawayanda Lake,19626,19625,NJ - Paleo 2010,NJ-Paleo10
24,13204,Rainbow Lakes ,19628,19627,NJ - Paleo 2010,NJ-Paleo10
24,13205,Ravine Lake ,19630,19629,NJ - Paleo 2010,NJ-Paleo10
24,13206,Sycamore Lake ,19632,19631,NJ - Paleo 2010,NJ-Paleo10
24,13207,Stephen Lake ,19634,19633,NJ - Paleo 2010,NJ-Paleo10
24,13208,Basgalore Lake ,19636,19635,NJ - Paleo 2010,NJ-Paleo10
24,13209,Bee Meadow Pond ,19638,19637,NJ - Paleo 2010,NJ-Paleo10
24,13210,Monongahela Lake ,19640,19639,NJ - Paleo 2010,NJ-Paleo10
24,13211,Lower Aetna Lake ,19644,19643,NJ - Paleo 2010,NJ-Paleo10
24,13212,Weston Mill Pond ,19650,19648,NJ - Paleo 2010,NJ-Paleo10
24,13213,Dixons Pond,19654,19653,NJ - Paleo 2010,NJ-Paleo10
24,13214,Foxs Pond,19656,19655,NJ - Paleo 2010,NJ-Paleo10
24,13215,Mountain Lake ,19660,19659,NJ - Paleo 2010,NJ-Paleo10
24,13216,Longwood Lake,19664,19663,NJ - Paleo 2010,NJ-Paleo10
24,13217,Lower Twin Lake ,19666,19665,NJ - Paleo 2010,NJ-Paleo10
24,13218,Spring Valley Lake,19668,19667,NJ - Paleo 2010,NJ-Paleo10
24,13219,Sunfish Pond ,19670,19669,NJ - Paleo 2010,NJ-Paleo10
24,13220,East Lake ,19672,19671,NJ - Paleo 2010,NJ-Paleo10
24,13222,Turtle Pond,19676,19675,NJ - Paleo 2010,NJ-Paleo10
24,13223,Iliff Lake,19678,19677,NJ - Paleo 2010,NJ-Paleo10
24,13224,Skyline Lakes ,19680,19679,NJ - Paleo 2010,NJ-Paleo10
24,13225,Stone Tavern ,19682,19681,NJ - Paleo 2010,NJ-Paleo10
24,13226,Greenwood Pond,19684,19683,NJ - Paleo 2010,NJ-Paleo10
25,13227,Bells Lake,19686,19685,NJ - Paleo 2011,NJ-Paleo11
25,13228,Cedar Lake 2,19688,19687,NJ - Paleo 2011,NJ-Paleo11
25,13229,Chesler Lake ,19690,19689,NJ - Paleo 2011,NJ-Paleo11
25,13036,Echo Lake,19692,19691,NJ - Paleo 2011,NJ-Paleo11
25,13231,Farrington Lake,19696,19695,NJ - Paleo 2011,NJ-Paleo11
25,13037,Gardners Pond,19698,19697,NJ - Paleo 2011,NJ-Paleo11
25,13232,Greenwood Lake,19700,19699,NJ - Paleo 2011,NJ-Paleo11
25,13233,Jeddys Pond,19702,19701,NJ - Paleo 2011,NJ-Paleo11
25,13236,Lefferts Lake,19708,19707,NJ - Paleo 2011,NJ-Paleo11
25,13237,Liberty Lake,19710,19709,NJ - Paleo 2011,NJ-Paleo11
25,13079,Saginaw Lake,19714,19713,NJ - Paleo 2011,NJ-Paleo11
25,13239,Stony Lake ,19716,19715,NJ - Paleo 2011,NJ-Paleo11
25,13240,Watchung Lake,19718,19717,NJ - Paleo 2011,NJ-Paleo11
26,13241,Colonial Lake,19720,19719,NJ - Paleo 2014,NJ-Paleo14
26,13232,Greenwood Lake ,19722,19721,NJ - Paleo 2014,NJ-Paleo14
26,13242,Braddocks Millpond ,19724,19723,NJ - Paleo 2014,NJ-Paleo14
26,13178,Lake Takanassee,19726,19725,NJ - Paleo 2014,NJ-Paleo14
26,13243,Sheppard Pond,19727,,NJ - Paleo 2014,NJ-Paleo14
26,13244,Panther Lake,19729,19728,NJ - Paleo 2014,NJ-Paleo14
26,13202,Culvers Lake ,19731,19730,NJ - Paleo 2014,NJ-Paleo14
26,13203,Wawayanda Lake ,19733,19732,NJ - Paleo 2014,NJ-Paleo14
26,13209,Bee Meadow Pond,19735,19734,NJ - Paleo 2014,NJ-Paleo14
26,13245,Weston Mill Pond ,19736,,NJ - Paleo 2014,NJ-Paleo14
26,13246,Valhalla Lake ,19737,,NJ - Paleo 2014,NJ-Paleo14
26,13215,Mountain Lake ,19738,,NJ - Paleo 2014,NJ-Paleo14
26,13247,Crystal Lake,19739,,NJ - Paleo 2014,NJ-Paleo14
26,13219,Sunfish Pond,19740,,NJ - Paleo 2014,NJ-Paleo14
26,13223,Iliff Lake,19741,,NJ - Paleo 2014,NJ-Paleo14
26,13224,Skyline Lakes ,19742,,NJ - Paleo 2014,NJ-Paleo14
26,13225,Stone Tavern ,19743,,NJ - Paleo 2014,NJ-Paleo14
26,13248,Marcia Lake,19745,19744,NJ - Paleo 2014,NJ-Paleo14
26,13249,Decou Pond ,19747,19746,NJ - Paleo 2014,NJ-Paleo14
26,13250,Terrace Pond,19749,19748,NJ - Paleo 2014,NJ-Paleo14
26,13251,Surprise Lake ,19751,19750,NJ - Paleo 2014,NJ-Paleo14
26,13252,Budd Lake ,19752,,NJ - Paleo 2014,NJ-Paleo14
26,13253,White Lake-Sparta ,19753,,NJ - Paleo 2014,NJ-Paleo14
26,13254,Laurel Pond ,19754,,NJ - Paleo 2014,NJ-Paleo14
26,13255,West Pond,19755,19756,NJ - Paleo 2014,NJ-Paleo14
26,13256,Franklin Pond ,19757,,NJ - Paleo 2014,NJ-Paleo14
26,13257,Goose pond ,19758,,NJ - Paleo 2014,NJ-Paleo14
26,13258,Lake Hopatcong,19759,,NJ - Paleo 2014,NJ-Paleo14
26,953,Green Pond ,19760,,NJ - Paleo 2014,NJ-Paleo14
26,13259,Green Turtle Lake ,19761,,NJ - Paleo 2014,NJ-Paleo14
26,13261,Stickle Pond ,19764,,NJ - Paleo 2014,NJ-Paleo14
26,13263,Howell Pond ,19767,,NJ - Paleo 2014,NJ-Paleo14
26,13264,Lake Aeroflex,19768,,NJ - Paleo 2014,NJ-Paleo14
26,13265,Lake Owassa ,19769,,NJ - Paleo 2014,NJ-Paleo14
26,13266,Little Swartswood Lake ,19770,,NJ - Paleo 2014,NJ-Paleo14
26,13267,Lake Grinnell (Lanes Pond),19771,,NJ - Paleo 2014,NJ-Paleo14
26,13268,Swartswood Lake ,19772,,NJ - Paleo 2014,NJ-Paleo14
26,13269,Sand Pond ,19773,,NJ - Paleo 2014,NJ-Paleo14
26,13270,Cedar Lake,19774,,NJ - Paleo 2014,NJ-Paleo14
26,13271,Hoppers Lake ,19775,,NJ - Paleo 2014,NJ-Paleo14
26,13272,Bunker Pond,19776,,NJ - Paleo 2014,NJ-Paleo14
26,13273,Upper Blauvelt Lake ,19777,,NJ - Paleo 2014,NJ-Paleo14
27,14037,Glen Lake,21781,,South Central Ontario,SC-Ont
27,14006,Kelly Lake,21714,21713,South Central Ontario,SC-Ont
27,14007,Kennisis Lake,21716,21715,South Central Ontario,SC-Ont
27,14008,Kushog Lake,21718,21717,South Central Ontario,SC-Ont
27,14008,Kushog Lake,21720,21719,South Central Ontario,SC-Ont
27,14014,Leech Lake,21732,21731,South Central Ontario,SC-Ont
27,14015,Leonard Lake,21734,21733,South Central Ontario,SC-Ont
27,14009,Little Clear,21722,21721,South Central Ontario,SC-Ont
27,14013,Little Kennisis Lake,21730,21729,South Central Ontario,SC-Ont
27,14010,Little Redstone Lake,21724,21723,South Central Ontario,SC-Ont
27,14016,Maple Lake,21736,21735,South Central Ontario,SC-Ont
27,14017,McKay Lake,21738,21737,South Central Ontario,SC-Ont
27,14018,Moose Lake,21740,21739,South Central Ontario,SC-Ont
27,14019,Muskoka Bay,21742,21741,South Central Ontario,SC-Ont
27,14021,Oblong Lake,21746,21745,South Central Ontario,SC-Ont
27,14022,Plastic Lake,21748,21747,South Central Ontario,SC-Ont
27,14023,Red Chalk Lake,21750,21749,South Central Ontario,SC-Ont
27,14023,Red Chalk Lake,21752,21751,South Central Ontario,SC-Ont
27,14024,Red Pine Lake,21754,21753,South Central Ontario,SC-Ont
27,14025,Redstone Lake,21756,21755,South Central Ontario,SC-Ont
27,14038,Lake of Bays,21783,21782,South Central Ontario,SC-Ont
27,14038,Lake of Bays,21785,21784,South Central Ontario,SC-Ont
27,14026,Solitaire Lake,21758,21757,South Central Ontario,SC-Ont
27,14027,Soyer's Lake,21760,21759,South Central Ontario,SC-Ont
27,14034,St. Nora Lake,21776,21775,South Central Ontario,SC-Ont
27,14035,Walker Lake,21778,21777,South Central Ontario,SC-Ont
27,14036,Young Lake,21780,21779,South Central Ontario,SC-Ont
28,14085,Clearwater,21947,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14087,Mountaintop,21949,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14088,Wavy,21951,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14089,Chiniguichi,21953,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14090,Acid,21955,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14093,Johnnie,21961,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14092,Terry,21959,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14091,Swan,21957,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14094,Bell,21963,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14095,Carlyle,21965,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14096,George,21967,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14097,Tyson,21969,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14098,Whitepine,21971,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14099,Whitson,21973,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14100,Labelle,21975,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14102,Baby,21979,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14103,Clarabelle,21981,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14105,Middle,21985,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14106,Round,21987,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14107,Daisy,21989,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14108,Whitepine(Aurora),21991,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14109,Bowland,21993,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14110,Whirligig,21995,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14111,Little Whitepine,21997,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14112,Ramsey,21999,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14113,Nickel,22001,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14114,Blue North,22003,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14114,Blue South,22005,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14115,Cache,22007,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14116,Crab,22009,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14117,Ella South ,22011,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14117,Ella North,22013,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14118,Roland,22015,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14119,Seal,22017,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14120,Skynner,22019,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,,Waddell,22021,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14123,Little Amy,22024,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14124,Selwyn,22026,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14125,Chain,22028,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14126,Clearwater,22030,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14127,David,22032,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14128,Helen,22034,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14129,Ishmael,22036,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14130,Kakakise,22038,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14131,Killarney,22040,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14134,Low,22050,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14135,Nellie,22052,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14136,Norway,22054,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14137,O.S.A,22056,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14138,Partridge,22058,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
28,14139,Teardrop,22060,,Sudbury Ontario Calibration - Dixit,Sudbury-DX
30,27948,Plateau2,51805,51827,Glacier Bay - Alaska,GlacBay-AK
30,27949,BurroughsGlacier,51806,51828,Glacier Bay - Alaska,GlacBay-AK
30,27950,Casement2,51807,51829,Glacier Bay - Alaska,GlacBay-AK
30,27951,Plateau1,51808,51830,Glacier Bay - Alaska,GlacBay-AK
30,27952,SealRiver,51809,51831,Glacier Bay - Alaska,GlacBay-AK
30,27953,Wachusett,51810,51832,Glacier Bay - Alaska,GlacBay-AK
30,27954,ForestCreek,51811,51833,Glacier Bay - Alaska,GlacBay-AK
30,27955,WolfCreek,51812,51834,Glacier Bay - Alaska,GlacBay-AK
30,27956,Nunatak,51813,51835,Glacier Bay - Alaska,GlacBay-AK
30,27957,KlotzHills,51814,51836,Glacier Bay - Alaska,GlacBay-AK
30,27958,Charpentier,51815,51837,Glacier Bay - Alaska,GlacBay-AK
30,27959,HutchinsBay,51816,51838,Glacier Bay - Alaska,GlacBay-AK
30,27960,BartlettRiver,51817,51839,Glacier Bay - Alaska,GlacBay-AK
30,27961,RippleCove,51818,51840,Glacier Bay - Alaska,GlacBay-AK
30,27962,CoalCreek,51819,51841,Glacier Bay - Alaska,GlacBay-AK
30,27963,RedLoon,51820,51842,Glacier Bay - Alaska,GlacBay-AK
30,27964,Huscroft,51821,51843,Glacier Bay - Alaska,GlacBay-AK
30,27965,LaPerouse,51822,51844,Glacier Bay - Alaska,GlacBay-AK
30,27966,Crillon,51823,51845,Glacier Bay - Alaska,GlacBay-AK
30,27967,Pleasant1,51824,51846,Glacier Bay - Alaska,GlacBay-AK
30,27968,PleasantMuskeg,51825,51847,Glacier Bay - Alaska,GlacBay-AK
30,27969,Pleasant3,51826,51848,Glacier Bay - Alaska,GlacBay-AK
31,11861,Beaverskin Lake,17958,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11826,Big Dam Lake East,17955,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11827,Big Dam Lake West,17954,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11803,Cradle Lake,17961,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11858,Deer Lake,17952,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11848,Dundas (Lake 4),17962,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11860,Frozen Ocean Lake,17956,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11760,Grafton Lake,17738,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11777,Lake of Islands,17814,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11763,Pebbleloggitch Lake,17772,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11836,Peskawa Lake,17957,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11846,Peskowesk Lake,17953,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11812,Warren Lake,17960,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
31,11782,White Hill Lake,17819,,Nova Scotia 14 lakes -  Ginn,NS-14-Ginn
32,8587,Bald Hill,49957,51856,Vermont 2011  Next Generation - Reference Sentinel,VT-NG11-RS
32,24372,Blake (sutton),49958,51859,Vermont 2011  Next Generation - Reference Sentinel,VT-NG11-RS
32,24369,High (sudbry),49959,51868,Vermont 2011  Next Generation - Reference Sentinel,VT-NG11-RS
32,24363,Holland,49960,51869,Vermont 2011  Next Generation - Reference Sentinel,VT-NG11-RS
32,24362,Little Hosmer,49961,51876,Vermont 2011  Next Generation - Reference Sentinel,VT-NG11-RS
